station_id,station_name,river,value,timestamp,status
L1602,Apperley Bridge,River Aire,0.383,2025-10-29T04:30:00Z,rising
L1707A,Leeds Crown Point Flood Alleviation Scheme,River Aire,22.622,2025-10-29T04:30:00Z,dropping
L1705A,Leeds Knostrop Weir Flood Alleviation Scheme,River Aire,19.993,2025-10-29T04:30:00Z,rising
