station_id,station_name,river,value,timestamp,status
L1602,Apperley Bridge,River Aire,0.282,2025-11-22T02:00:00Z,dropping
L1707A,Leeds Crown Point Flood Alleviation Scheme,River Aire,22.63,2025-11-22T02:00:00Z,dropping
L1705A,Leeds Knostrop Weir Flood Alleviation Scheme,River Aire,19.919,2025-11-22T02:00:00Z,dropping
