station_id,station_name,river,value,timestamp,status
L1602,Apperley Bridge,River Aire,-0.047,2025-05-16T23:00:00Z,rising
L1707A,Leeds Crown Point Flood Alleviation Scheme,River Aire,22.385,2025-05-16T23:00:00Z,dropping
L1705A,Leeds Knostrop Weir Flood Alleviation Scheme,River Aire,19.629,2025-05-16T23:00:00Z,stable
