station_id,station_name,river,value,timestamp,status
L1602,Apperley Bridge,River Aire,1.12,2025-12-10T14:45:00Z,rising
L1707A,Leeds Crown Point Flood Alleviation Scheme,River Aire,23.208,2025-12-10T14:45:00Z,rising
L1705A,Leeds Knostrop Weir Flood Alleviation Scheme,River Aire,20.702,2025-12-10T14:45:00Z,stable
