station_id,station_name,river,value,timestamp,status
L1602,Apperley Bridge,River Aire,0.266,2026-03-28T19:15:00Z,dropping
L1707A,Leeds Crown Point Flood Alleviation Scheme,River Aire,22.616,2026-03-28T19:15:00Z,dropping
L1705A,Leeds Knostrop Weir Flood Alleviation Scheme,River Aire,19.899,2026-03-28T19:15:00Z,stable
