station_id,station_name,river,value,timestamp,status
L1602,Apperley Bridge,River Aire,0.733,2025-11-18T19:15:00Z,rising
L1707A,Leeds Crown Point Flood Alleviation Scheme,River Aire,22.902,2025-11-18T19:15:00Z,rising
L1705A,Leeds Knostrop Weir Flood Alleviation Scheme,River Aire,20.313,2025-11-18T19:15:00Z,rising
