station_id,station_name,river,value,timestamp,status
L1602,Apperley Bridge,River Aire,0.677,2025-11-12T23:00:00Z,dropping
L1707A,Leeds Crown Point Flood Alleviation Scheme,River Aire,22.855,2025-11-12T23:00:00Z,dropping
L1705A,Leeds Knostrop Weir Flood Alleviation Scheme,River Aire,20.295,2025-11-12T23:00:00Z,rising
