station_id,station_name,river,value,timestamp,status
L1602,Apperley Bridge,River Aire,0.432,2025-12-04T20:15:00Z,dropping
L1707A,Leeds Crown Point Flood Alleviation Scheme,River Aire,22.715,2025-12-04T20:15:00Z,dropping
L1705A,Leeds Knostrop Weir Flood Alleviation Scheme,River Aire,20.065,2025-12-04T20:15:00Z,dropping
