station_id,station_name,river,value,timestamp,status
L1602,Apperley Bridge,River Aire,0.486,2026-01-13T17:00:00Z,dropping
L1707A,Leeds Crown Point Flood Alleviation Scheme,River Aire,22.726,2026-01-13T17:00:00Z,rising
L1705A,Leeds Knostrop Weir Flood Alleviation Scheme,River Aire,20.116,2026-01-13T17:00:00Z,dropping
