station_id,station_name,river,value,timestamp,status
L1602,Apperley Bridge,River Aire,-0.013,2025-04-29T23:30:00Z,stable
L1707A,Leeds Crown Point Flood Alleviation Scheme,River Aire,22.412,2025-04-29T23:30:00Z,rising
L1705A,Leeds Knostrop Weir Flood Alleviation Scheme,River Aire,19.63,2025-04-29T23:30:00Z,dropping
