station_id,station_name,river,value,timestamp,status
L1602,Apperley Bridge,River Aire,0.323,2025-11-02T05:45:00Z,dropping
L1707A,Leeds Crown Point Flood Alleviation Scheme,River Aire,22.632,2025-11-02T05:45:00Z,rising
L1705A,Leeds Knostrop Weir Flood Alleviation Scheme,River Aire,19.969,2025-11-02T05:45:00Z,dropping
