station_id,station_name,river,value,timestamp,status
L1602,Apperley Bridge,River Aire,0.484,2026-02-24T07:15:00Z,rising
L1707A,Leeds Crown Point Flood Alleviation Scheme,River Aire,22.731,2026-02-24T07:15:00Z,dropping
L1705A,Leeds Knostrop Weir Flood Alleviation Scheme,River Aire,20.114,2026-02-24T07:15:00Z,rising
