station_id,station_name,river,value,timestamp,status
L1602,Apperley Bridge,River Aire,0.509,2026-01-31T10:45:00Z,rising
L1707A,Leeds Crown Point Flood Alleviation Scheme,River Aire,22.778,2026-01-31T10:45:00Z,rising
L1705A,Leeds Knostrop Weir Flood Alleviation Scheme,River Aire,20.151,2026-01-31T10:45:00Z,stable
