station_id,station_name,river,value,timestamp,status
L1602,Apperley Bridge,River Aire,0.686,2025-11-05T15:30:00Z,rising
L1707A,Leeds Crown Point Flood Alleviation Scheme,River Aire,22.865,2025-11-05T15:30:00Z,stable
L1705A,Leeds Knostrop Weir Flood Alleviation Scheme,River Aire,20.261,2025-11-05T15:30:00Z,dropping
