station_id,station_name,river,value,timestamp,status
L1602,Apperley Bridge,River Aire,0.775,2026-02-13T05:15:00Z,dropping
L1707A,Leeds Crown Point Flood Alleviation Scheme,River Aire,22.996,2026-02-13T05:15:00Z,dropping
L1705A,Leeds Knostrop Weir Flood Alleviation Scheme,River Aire,20.474,2026-02-13T05:15:00Z,dropping
