station_id,station_name,river,value,timestamp,status
L1602,Apperley Bridge,River Aire,0.082,2025-10-12T18:45:00Z,rising
L1707A,Leeds Crown Point Flood Alleviation Scheme,River Aire,22.424,2025-10-12T18:45:00Z,stable
L1705A,Leeds Knostrop Weir Flood Alleviation Scheme,River Aire,19.735,2025-10-12T18:45:00Z,rising
