station_id,station_name,river,value,timestamp,status
L1602,Apperley Bridge,River Aire,0.225,2025-11-09T05:00:00Z,stable
L1707A,Leeds Crown Point Flood Alleviation Scheme,River Aire,22.58,2025-11-09T05:00:00Z,stable
L1705A,Leeds Knostrop Weir Flood Alleviation Scheme,River Aire,19.857,2025-11-09T05:00:00Z,stable
