station_id,station_name,river,value,timestamp,status
L1602,Apperley Bridge,River Aire,-0.055,2025-05-19T10:30:00Z,stable
L1707A,Leeds Crown Point Flood Alleviation Scheme,River Aire,22.31,2025-05-19T10:30:00Z,dropping
L1705A,Leeds Knostrop Weir Flood Alleviation Scheme,River Aire,19.561,2025-05-19T10:30:00Z,dropping
