station_id,station_name,river,value,timestamp,status
L1602,Apperley Bridge,River Aire,0.047,2026-08-13T20:45:00Z,dropping
L1707A,Leeds Crown Point Flood Alleviation Scheme,River Aire,22.338,2026-08-13T20:30:00Z,dropping
L1705A,Leeds Knostrop Weir Flood Alleviation Scheme,River Aire,19.642,2026-08-13T20:30:00Z,stable
