station_id,station_name,river,value,timestamp,status
L1602,Apperley Bridge,River Aire,0.221,2025-12-26T09:15:00Z,rising
L1707A,Leeds Crown Point Flood Alleviation Scheme,River Aire,22.555,2025-12-26T09:15:00Z,rising
L1705A,Leeds Knostrop Weir Flood Alleviation Scheme,River Aire,19.855,2025-12-26T09:15:00Z,dropping
