station_id,station_name,river,value,timestamp,status
L1602,Apperley Bridge,River Aire,0.046,2026-07-12T15:15:00Z,dropping
L1707A,Leeds Crown Point Flood Alleviation Scheme,River Aire,22.322,2026-07-12T15:00:00Z,dropping
L1705A,Leeds Knostrop Weir Flood Alleviation Scheme,River Aire,19.6,2026-07-12T15:00:00Z,dropping
