station_id,station_name,river,value,timestamp,status
L1602,Apperley Bridge,River Aire,0.263,2025-10-23T20:00:00Z,rising
L1707A,Leeds Crown Point Flood Alleviation Scheme,River Aire,22.546,2025-10-23T20:00:00Z,stable
L1705A,Leeds Knostrop Weir Flood Alleviation Scheme,River Aire,19.882,2025-10-23T20:00:00Z,rising
