station_id,station_name,river,value,timestamp,status
L1602,Apperley Bridge,River Aire,0.278,2026-03-18T09:45:00Z,rising
L1707A,Leeds Crown Point Flood Alleviation Scheme,River Aire,22.573,2026-03-18T09:45:00Z,rising
L1705A,Leeds Knostrop Weir Flood Alleviation Scheme,River Aire,19.844,2026-03-18T09:45:00Z,dropping
