station_id,station_name,river,value,timestamp,status
L1602,Apperley Bridge,River Aire,0.018,2026-04-25T10:30:00Z,dropping
L1707A,Leeds Crown Point Flood Alleviation Scheme,River Aire,22.37,2026-04-25T10:00:00Z,stable
L1705A,Leeds Knostrop Weir Flood Alleviation Scheme,River Aire,19.63,2026-04-25T10:15:00Z,rising
