station_id,station_name,river,value,timestamp,status
L1602,Apperley Bridge,River Aire,0.236,2026-01-16T13:30:00Z,dropping
L1707A,Leeds Crown Point Flood Alleviation Scheme,River Aire,22.535,2026-01-16T13:30:00Z,stable
L1705A,Leeds Knostrop Weir Flood Alleviation Scheme,River Aire,19.848,2026-01-16T13:30:00Z,rising
