station_id,station_name,river,value,timestamp,status
L1602,Apperley Bridge,River Aire,1.452,2025-12-09T14:45:00Z,rising
L1707A,Leeds Crown Point Flood Alleviation Scheme,River Aire,23.467,2025-12-09T14:45:00Z,dropping
L1705A,Leeds Knostrop Weir Flood Alleviation Scheme,River Aire,21.076,2025-12-09T14:45:00Z,rising
