station_id,station_name,river,value,timestamp,status
L1602,Apperley Bridge,River Aire,0.154,2026-03-10T20:00:00Z,rising
L1707A,Leeds Crown Point Flood Alleviation Scheme,River Aire,22.474,2026-03-10T20:00:00Z,rising
L1705A,Leeds Knostrop Weir Flood Alleviation Scheme,River Aire,19.792,2026-03-10T20:00:00Z,dropping
