station_id,station_name,river,value,timestamp,status
L1602,Apperley Bridge,River Aire,0.341,2025-10-21T20:45:00Z,rising
L1707A,Leeds Crown Point Flood Alleviation Scheme,River Aire,22.427,2025-10-21T20:45:00Z,rising
L1705A,Leeds Knostrop Weir Flood Alleviation Scheme,River Aire,19.946,2025-10-21T20:45:00Z,rising
