station_id,station_name,river,value,timestamp,status
L1602,Apperley Bridge,River Aire,0.23,2025-09-24T13:15:00Z,dropping
L1707A,Leeds Crown Point Flood Alleviation Scheme,River Aire,22.429,2025-09-24T13:15:00Z,dropping
L1705A,Leeds Knostrop Weir Flood Alleviation Scheme,River Aire,19.858,2025-09-24T13:15:00Z,rising
