station_id,station_name,river,value,timestamp,status
L1602,Apperley Bridge,River Aire,0.178,2026-04-03T07:15:00Z,stable
L1707A,Leeds Crown Point Flood Alleviation Scheme,River Aire,22.544,2026-04-03T07:15:00Z,dropping
L1705A,Leeds Knostrop Weir Flood Alleviation Scheme,River Aire,19.819,2026-04-03T07:15:00Z,dropping
