station_id,station_name,river,value,timestamp,status
L1602,Apperley Bridge,River Aire,0.607,2025-10-06T06:00:00Z,dropping
L1707A,Leeds Crown Point Flood Alleviation Scheme,River Aire,22.515,2025-10-06T06:00:00Z,dropping
L1705A,Leeds Knostrop Weir Flood Alleviation Scheme,River Aire,20.245,2025-10-06T06:00:00Z,rising
