station_id,station_name,river,value,timestamp,status
L1602,Apperley Bridge,River Aire,-0.02,2025-05-02T19:00:00Z,rising
L1707A,Leeds Crown Point Flood Alleviation Scheme,River Aire,22.41,2025-05-02T19:00:00Z,stable
L1705A,Leeds Knostrop Weir Flood Alleviation Scheme,River Aire,19.616,2025-05-02T19:00:00Z,stable
