station_id,station_name,river,value,timestamp,status
L1602,Apperley Bridge,River Aire,0.316,2026-06-05T00:00:00Z,dropping
L1707A,Leeds Crown Point Flood Alleviation Scheme,River Aire,22.509,2026-06-04T23:45:00Z,rising
L1705A,Leeds Knostrop Weir Flood Alleviation Scheme,River Aire,19.837,2026-06-04T23:45:00Z,rising
