station_id,station_name,river,value,timestamp,status
L1602,Apperley Bridge,River Aire,0.591,2026-02-09T18:15:00Z,stable
L1707A,Leeds Crown Point Flood Alleviation Scheme,River Aire,22.865,2026-02-09T18:15:00Z,dropping
L1705A,Leeds Knostrop Weir Flood Alleviation Scheme,River Aire,20.255,2026-02-09T18:15:00Z,dropping
