station_id,station_name,river,value,timestamp,status
L1602,Apperley Bridge,River Aire,0.034,2026-07-03T22:45:00Z,dropping
L1707A,Leeds Crown Point Flood Alleviation Scheme,River Aire,22.352,2026-07-03T22:30:00Z,stable
L1705A,Leeds Knostrop Weir Flood Alleviation Scheme,River Aire,19.659,2026-07-03T22:30:00Z,rising
