station_id,station_name,river,value,timestamp,status
L1602,Apperley Bridge,River Aire,0.423,2025-10-06T21:30:00Z,dropping
L1707A,Leeds Crown Point Flood Alleviation Scheme,River Aire,22.454,2025-10-06T21:30:00Z,dropping
L1705A,Leeds Knostrop Weir Flood Alleviation Scheme,River Aire,20.056,2025-10-06T21:30:00Z,dropping
